House ID,Golden Grains
6e33ed0f,1.37676e+06
6e33ed35,1.15436e+06
6e33ed6b,1.45122e+06
6e33ed99,1.19959e+06
6e33ede8,1.27603e+06
6e33edf5,1.48884e+06
6e33ee05,957724.0
6e33ee47,1.47682e+06
6e33eea6,1.54583e+06
6e33f0b8,1.4819e+06
6e33f0de,1.39817e+06
6e33f1ad,1.39382e+06
6e33f227,1.43764e+06
6e33f25f,1.42302e+06
6e33f2d2,1.45274e+06
6e33f332,1.46983e+06
6e33f348,1.42339e+06
6e33f3b0,1.43989e+06
6e33f3b6,1.48116e+06
6e33f3c0,1.3411e+06
6e33f3e5,1.21321e+06
6e33f44b,1.39821e+06
6e33f451,1.25865e+06
6e33f599,1.42839e+06
6e33f60e,905453.0
6e33f628,1.19858e+06
6e33f62b,1.37834e+06
6e33f651,1.31339e+06
6e33f666,1.3895e+06
6e33f699,1.14862e+06
6e33f6dd,1.41464e+06
6e33f70d,1.15316e+06
6e33f71e,1.31945e+06
6e33f767,1.27143e+06
6e33f83b,1.32729e+06
6e33f896,1.26384e+06
6e33f90c,1.4985e+06
6e33f93a,1.32897e+06
6e33f93e,1.48386e+06
6e33f94f,1.45135e+06
6e33fa44,1.431e+06
6e33fa53,1.09063e+06
6e33fa7a,1.35914e+06
6e33facb,1.08632e+06
6e33fadc,1.32027e+06
6e33fae8,1.54002e+06
6e33fb19,1.43501e+06
6e33fb24,1.35239e+06
6e33fb62,1.43446e+06
6e33fb77,1.34318e+06
6e33fb83,1.10299e+06
6e33fbc3,1.29953e+06
6e33fbd7,1.40278e+06
6e33fc10,1.39941e+06
6e33fc52,1.5173e+06
6e33fcb6,1.10891e+06
6e33fd3d,1.07659e+06
6e33fd43,1.27861e+06
6e33fd59,1.07086e+06
6e33fd81,1.24211e+06
6e33fd90,1.11493e+06
6e33fe1a,1.41503e+06
6e33fe2d,1.30486e+06
6e33fe38,1.38891e+06
6e33fe4f,1.29435e+06
6e33fe76,1.36947e+06
6e33fea6,1.22538e+06
6e33feb0,1.49347e+06
6e33febd,1.3977e+06
6e33feec,1.43046e+06
6e33fef7,1.57015e+06
6e33ff63,1.3067e+06
6e33ff8a,1.34517e+06
6e33ffd6,1.0729e+06
6e34000c,1.4126e+06
6e340028,1.29994e+06
6e34005c,1.28729e+06
6e3400a3,1.41974e+06
6e3400c6,1.5065e+06
6e3400f3,1.36201e+06
6e34014f,1.29481e+06
6e34020b,1.26438e+06
6e34026f,1.37678e+06
6e340308,1.50729e+06
6e3403d0,1.29024e+06
6e3403ea,1.50828e+06
6e3403ef,1.50701e+06
6e34041d,1.19138e+06
6e340459,1.01197e+06
6e340468,1.34296e+06
6e340492,1.50787e+06
6e3404ef,916922.0
6e34055d,1.22962e+06
6e3405f9,1.18281e+06
6e34062e,1.53396e+06
6e340672,1.41028e+06
6e340684,1.14684e+06
6e34068a,1.34999e+06
6e34068e,1.37096e+06
6e33d100,1.21952e+06
6e33d122,1.26703e+06
6e33d19b,1.4872e+06
6e33d25f,1.40013e+06
6e33d26f,1.48107e+06
6e33d31a,978729.0
6e33d34a,1.0647e+06
6e33d39d,1.53723e+06
6e33d3f7,1.52109e+06
6e33d408,1.53007e+06
6e33d482,1.26411e+06
6e33d491,1.41608e+06
6e33d4bc,1.04771e+06
6e33d4c0,1.40865e+06
6e33d586,1.48854e+06
6e33d5aa,1.52037e+06
6e33d5b9,1.3135e+06
6e33d5e7,1.37623e+06
6e33d610,1.3285e+06
6e33d645,1.35337e+06
6e33d76d,1.40721e+06
6e33d78d,1.19435e+06
6e33d7b7,1.49372e+06
6e33d83a,1.04586e+06
6e33d892,1.37986e+06
6e33d8a1,1.37197e+06
6e33d8dc,1.44103e+06
6e33d918,1.14217e+06
6e33d94a,1.18552e+06
6e33d94d,1.29027e+06
6e33d957,1.43479e+06
6e33d98e,1.24322e+06
6e33da57,1.21438e+06
6e33da63,1.41062e+06
6e33daa2,1.06304e+06
6e33dac7,1.09954e+06
6e33daf1,1.22274e+06
6e33db82,1.3978e+06
6e33dbb7,1.33445e+06
6e33dc02,1.45675e+06
6e33dc21,1.25525e+06
6e33dc3a,1.37896e+06
6e33dcbd,1.31718e+06
6e33dcde,1.17469e+06
6e33dd13,1.45267e+06
6e33dd16,1.22662e+06
6e33dd4a,1.43113e+06
6e33dd6b,1.37482e+06
6e33dd75,1.3892e+06
6e33dd7a,1.29554e+06
6e33ddc4,1.38809e+06
6e33de10,1.20077e+06
6e33de47,1.13522e+06
6e33df1f,1.30477e+06
6e33df82,1.49732e+06
6e33dfab,1.2857e+06
6e33dfae,1.47426e+06
6e33dfe1,1.25843e+06
6e33e02c,1.14501e+06
6e33e09f,1.17e+06
6e33e107,1.22011e+06
6e33e10b,1.14819e+06
6e33e13a,1.38635e+06
6e33e19b,1.31399e+06
6e33e1a3,1.43187e+06
6e33e1e4,1.18599e+06
6e33e1fa,1.37913e+06
6e33e20c,1.35751e+06
6e33e214,1.40256e+06
6e33e22b,1.34823e+06
6e33e284,996313.0
6e33e28c,1.21842e+06
6e33e2ca,1.32862e+06
6e33e2d1,1.31837e+06
6e33e2dd,1.1561e+06
6e33e2f0,1.28278e+06
6e33e2f6,1.38786e+06
6e33e431,1.43018e+06
6e33e444,1.13617e+06
6e33e47a,1.06985e+06
6e33e48f,1.36369e+06
6e33e4b5,1.34146e+06
6e33e4d7,1.49702e+06
6e33e547,1.39441e+06
6e33e59b,1.23382e+06
6e33e5d3,1.36583e+06
6e33e5de,1.36839e+06
6e33e638,1.37098e+06
6e33e649,1.19877e+06
6e33e71c,1.45061e+06
6e33e777,933152.0
6e33e77d,1.03882e+06
6e33e795,1.44586e+06
6e33e7ba,1.17646e+06
6e33e7de,1.35895e+06
6e33e803,1.41312e+06
6e33e8ae,1.29396e+06
6e33e8c8,1.50926e+06
6e33e947,1.35276e+06
6e33e957,1.36733e+06
6e33e996,1.51405e+06
6e33eb44,887985.0
6e33ec01,1.37751e+06
6e33ec79,1.24555e+06
6e33ec85,1.39465e+06
6e33ec96,1.25817e+06
6e33ecac,1.32607e+06
6e33ecc1,1.26562e+06
6e33ece7,1.16155e+06
6e33ed1d,1.02289e+06
6e33ed71,1.51023e+06
6e33ed8c,1.39701e+06
6e33eda3,1.29227e+06
6e33eeba,1.21746e+06
6e33eef0,1.28322e+06
6e33ef05,1.23862e+06
6e33f01e,1.33625e+06
6e33f020,1.26152e+06
6e33f026,1.47494e+06
6e33f032,1.40413e+06
6e33f057,1.25908e+06
6e33f08d,1.2466e+06
6e33f0d8,1.16447e+06
6e33f0e6,1.46376e+06
6e33f102,1.2244e+06
6e33f13c,1.53104e+06
6e33f13f,1.42459e+06
6e33f17e,1.1407e+06
6e33f18b,1.46137e+06
6e33f1e1,1.30682e+06
6e33f255,1.47267e+06
6e33f263,1.47725e+06
6e33f379,1.40267e+06
6e33f3a8,1.23508e+06
6e33f3ac,1.49918e+06
6e33f3eb,1.201e+06
6e33f3ef,1.53213e+06
6e33f3fc,1.18832e+06
6e33f404,1.1549e+06
6e33f41c,1.04236e+06
6e33f4d3,1.58418e+06
6e33f508,1.26114e+06
6e33f527,1.24333e+06
6e33f531,1.14706e+06
6e33f547,1.3581e+06
6e33f59b,1.16748e+06
6e33f5f1,1.39614e+06
6e33f61b,1.35156e+06
6e33f61d,1.07459e+06
6e33f625,1.2459e+06
6e33f714,1.31127e+06
6e33f72e,1.43215e+06
6e33f785,1.33521e+06
6e33f8f3,1.41564e+06
6e33f8f7,1.33863e+06
6e33f96a,1.29191e+06
6e33f979,1.51112e+06
6e33f9f4,1.41791e+06
6e33fa21,1.31073e+06
6e33fac9,1.26134e+06
6e33fae0,1.32734e+06
6e33fb95,1.34198e+06
6e33fbba,1.26239e+06
6e33fc08,1.44754e+06
6e33fcab,1.20481e+06
6e33fd0f,1.09679e+06
6e33fd9f,1.37506e+06
6e33fdc0,1.47542e+06
6e33fdcc,1.33702e+06
6e33fdf5,1.08872e+06
6e33fe2f,1.34833e+06
6e33fe65,1.34041e+06
6e33fe88,1.02643e+06
6e33fe97,1.40281e+06
6e33feab,1.44727e+06
6e33fed3,1.41383e+06
6e33fee6,1.35482e+06
6e33fefa,1.02936e+06
6e33ff4e,1.26194e+06
6e33ffc3,1.47429e+06
6e33fff8,1.60323e+06
6e340000,961465.0
6e340026,1.27547e+06
6e34004c,1.05558e+06
6e3400dd,1.34366e+06
6e34014c,1.42407e+06
6e340169,1.18456e+06
6e340195,1.52813e+06
6e34021b,1.00545e+06
6e3402e0,1.12181e+06
6e34037e,1.38515e+06
6e340380,1.49536e+06
6e3403ae,1.44213e+06
6e34045e,1.27228e+06
6e34048e,1.4937e+06
6e3404b5,1.29768e+06
6e3404d9,1.13568e+06
6e3404fe,1.41784e+06
6e34050f,1.38242e+06
6e34053d,1.18146e+06
6e340543,1.2864e+06
6e340554,1.28953e+06
6e3405e4,1.14772e+06
6e34060a,1.44289e+06
6e340648,1.02938e+06
6e340657,1.25165e+06
6e3406a9,1.40469e+06
6e33d0a0,1.2818e+06
6e33d0ac,1.41642e+06
6e33d0d5,1.45292e+06
6e33d0d7,893062.0
6e33d0e4,1.36008e+06
6e33d10b,1.50775e+06
6e33d11c,1.50528e+06
6e33d130,1.27512e+06
6e33d14e,1.03262e+06
6e33d15f,1.41035e+06
6e33d18b,1.45282e+06
6e33d19f,1.26505e+06
6e33d1b5,1.42703e+06
6e33d1bb,1.32703e+06
6e33d227,1.31279e+06
6e33d278,1.21459e+06
6e33d2a5,1.06726e+06
6e33d2c0,1.39739e+06
6e33d2f4,1.50144e+06
6e33d33e,1.44392e+06
6e33d3e6,1.26328e+06
6e33d3f3,1.47036e+06
6e33d478,1.06148e+06
6e33d48f,1.32328e+06
6e33d4cd,890892.0
6e33d4d6,1.46006e+06
6e33d5c4,1.30311e+06
6e33d651,1.28994e+06
6e33d67b,1.24382e+06
6e33d6ad,1.40263e+06
6e33d6f9,1.2671e+06
6e33d711,1.33705e+06
6e33d748,1.36088e+06
6e33d7ae,1.34942e+06
6e33d7be,1.33699e+06
6e33d89e,1.27111e+06
6e33d8c5,1.07939e+06
6e33d8ff,1.18506e+06
6e33d908,1.62186e+06
6e33d90e,1.37096e+06
6e33d996,935559.0
6e33d9b8,1.40026e+06
6e33d9bd,1.37412e+06
6e33da24,1.51876e+06
6e33da46,1.4855e+06
6e33da52,1.37364e+06
6e33da5e,1.35559e+06
6e33daaf,1.32429e+06
6e33db22,1.31343e+06
6e33db66,1.3542e+06
6e33db87,1.24501e+06
6e33dbcf,1.1912e+06
6e33dbdc,1.4997e+06
6e33dbf2,1.38031e+06
6e33dc3c,1.33171e+06
6e33dce6,1.24346e+06
6e33dd03,1.19796e+06
6e33dd0d,828105.0
6e33ddb1,1.36001e+06
6e33dde1,1.30088e+06
6e33de02,966738.0
6e33de18,1.25818e+06
6e33de56,1.59161e+06
6e33de70,1.29332e+06
6e33de97,1.45973e+06
6e33deaa,1.19532e+06
6e33dec4,1.5375e+06
6e33ded2,1.37456e+06
6e33df0f,1.44584e+06
6e33df54,1.3157e+06
6e33df88,1.31921e+06
6e33df8c,1.49492e+06
6e33e014,1.34987e+06
6e33e01d,1.32392e+06
6e33e034,1.04407e+06
6e33e088,1.40872e+06
6e33e08d,1.44971e+06
6e33e0ad,868563.0
6e33e0af,1.37884e+06
6e33e0dd,1.34995e+06
6e33e112,1.3494e+06
6e33e145,1.24309e+06
6e33e156,1.28514e+06
6e33e17f,1.28681e+06
6e33e1b8,1.28705e+06
6e33e250,1.37271e+06
6e33e329,1.35534e+06
6e33e39c,1.08501e+06
6e33e3a1,1.2157e+06
6e33e3b1,1.37797e+06
6e33e3b3,1.37404e+06
6e33e40f,1.38367e+06
6e33e440,1.51773e+06
6e33e467,1.41355e+06
6e33e46c,1.2711e+06
6e33e48d,1.48041e+06
6e33e4e9,1.24087e+06
6e33e4ef,1.49705e+06
6e33e4f5,1.16987e+06
6e33e528,1.32479e+06
6e33e563,1.3724e+06
6e33e6ce,1.18611e+06
6e33e729,931700.0
6e33e732,1.41729e+06
6e33e743,1.03983e+06
6e33e758,1.32108e+06
6e33e7b8,1.23209e+06
6e33e7d6,950916.0
6e33e7db,1.25792e+06
6e33e80d,1.11384e+06
6e33e84f,1.38726e+06
6e33e967,874320.0
6e33e977,1.20863e+06
6e33e9af,1.12467e+06
6e33ea4f,1.26492e+06
6e33eab6,1.25723e+06
6e33eafa,1.43631e+06
6e33eb0e,1.00345e+06
6e33eb4f,1.44187e+06
6e33eb7b,1.16218e+06
6e33ebc7,1.40915e+06
6e33ebe1,1.09328e+06
6e33ebe3,1.19573e+06
6e33ec06,1.21552e+06
6e33ec2b,891611.0
6e33ec7d,1.37208e+06
6e33ec81,1.32358e+06
6e33eca3,1.35851e+06
6e33ecd0,1.39776e+06
6e33ecde,1.47272e+06
6e33ed9b,880924.0
6e33edb4,1.43465e+06
6e33ef23,1.36106e+06
6e33efbc,1.31831e+06
6e33efc1,1.05952e+06
6e33f07d,1.50601e+06
6e33f09a,1.27924e+06
6e33f0cc,1.22425e+06
6e33f14e,1.39811e+06
6e33f184,1.3877e+06
6e33f1ea,1.34702e+06
6e33f283,1.16884e+06
6e33f311,1.32892e+06
6e33f354,1.34346e+06
6e33f39c,1.31589e+06
6e33f3bb,1.07991e+06
6e33f3db,1.2577e+06
6e33f414,1.47541e+06
6e33f437,1.29432e+06
6e33f473,1.41833e+06
6e33f479,1.40286e+06
6e33f483,1.30588e+06
6e33f485,1.28882e+06
6e33f4ca,1.02023e+06
6e33f4f8,1.289e+06
6e33f53f,1.29783e+06
6e33f56e,1.33856e+06
6e33f59e,1.1631e+06
6e33f5f6,1.3699e+06
6e33f615,1.35457e+06
6e33f640,1.23574e+06
6e33f68f,1.5064e+06
6e33f6a6,1.05124e+06
6e33f6cd,1.40262e+06
6e33f729,1.47333e+06
6e33f74d,1.06664e+06
6e33f763,1.51082e+06
6e33f7b5,1.43319e+06
6e33f7d4,1.43502e+06
6e33f80d,1.25528e+06
6e33f824,1.35656e+06
6e33f885,1.39157e+06
6e33f88b,1.32366e+06
6e33f89b,1.22866e+06
6e33f8a5,1.38205e+06
6e33f8c3,1.4035e+06
6e33f8ea,1.45281e+06
6e33f918,1.51824e+06
6e33f942,1.38593e+06
6e33f970,1.26637e+06
6e33f997,1.18984e+06
6e33fa27,1.38244e+06
6e33fa82,1.37085e+06
6e33fafe,1.08489e+06
6e33fc46,1.27455e+06
6e33fc7b,1.06635e+06
6e33fccb,1.46743e+06
6e33fcf2,1.17133e+06
6e33fd49,1.13095e+06
6e33fd94,1.29708e+06
6e33fda2,1.31605e+06
6e33fdb1,1.20056e+06
6e33fde7,1.39632e+06
6e33fe7e,1.01011e+06
6e33fe80,1.26308e+06
6e33fe8c,1.08399e+06
6e33feee,1.10287e+06
6e33ff32,1.51125e+06
6e33ff6e,1.40682e+06
6e33ff7c,1.39495e+06
6e33ffb2,1.36441e+06
6e33ffce,1.16906e+06
6e340031,1.20724e+06
6e3400bc,1.40341e+06
6e340107,1.3851e+06
6e340124,1.29148e+06
6e34012d,1.23897e+06
6e340140,1.23745e+06
6e340163,1.37765e+06
6e3401db,1.07551e+06
6e34025a,1.35699e+06
6e3402aa,1.25837e+06
6e3402da,1.33939e+06
6e3402f4,1.51205e+06
6e34031a,1.44829e+06
6e34032a,1.38227e+06
6e340373,1.32774e+06
6e340379,1.05823e+06
6e3403c4,1.41239e+06
6e3403df,1.43247e+06
6e340401,1.16819e+06
6e34041f,1.0441e+06
6e340439,983385.0
6e34043e,1.37568e+06
6e340447,1.2347e+06
6e3404af,1.36675e+06
6e3404cf,1.36892e+06
6e34051b,1.33113e+06
6e340654,1.43839e+06
6e340694,1.28624e+06
6e33d037,1.44177e+06
6e33d043,1.41488e+06
6e33d049,1.28156e+06
6e33d04d,1.35752e+06
6e33d053,1.14224e+06
6e33d055,1.1969e+06
6e33d062,1.49507e+06
6e33d067,1.40912e+06
6e33d06b,1.3193e+06
6e33d075,1.21809e+06
6e33d07a,1.3559e+06
6e33d090,1.32643e+06
6e33d095,1.46645e+06
6e33d09a,1.13127e+06
6e33d0c2,1.38611e+06
6e33d0dc,1.51966e+06
6e33d0e2,1.36258e+06
6e33d0ee,1.38478e+06
6e33d0f4,1.27778e+06
6e33d0f8,1.3582e+06
6e33d0fd,1.50664e+06
6e33d110,1.11977e+06
6e33d117,1.53716e+06
6e33d136,1.4565e+06
6e33d147,1.35731e+06
6e33d151,978023.0
6e33d154,1.25472e+06
6e33d162,1.31341e+06
6e33d16d,1.16623e+06
6e33d17b,855664.0
6e33d181,1.35897e+06
6e33d186,1.32466e+06
6e33d197,1.49484e+06
6e33d1a3,1.26976e+06
6e33d1b9,1.32974e+06
6e33d1c4,1.42114e+06
6e33d1cb,1.51273e+06
6e33d1cd,1.30145e+06
6e33d1d9,1.42801e+06
6e33d1e3,1.01502e+06
6e33d1e8,1.28165e+06
6e33d1ec,1.18219e+06
6e33d1f2,1.34276e+06
6e33d1f6,1.2795e+06
6e33d1fa,1.31461e+06
6e33d209,1.53637e+06
6e33d21d,1.14421e+06
6e33d22e,1.32854e+06
6e33d230,1.15869e+06
6e33d244,1.36509e+06
6e33d247,1.313e+06
6e33d25c,1.30677e+06
6e33d26b,1.36323e+06
6e33d274,1.34594e+06
6e33d28a,1.42081e+06
6e33d298,1.49698e+06
6e33d2ab,1.24437e+06
6e33d2b1,1.25407e+06
6e33d2c4,1.14274e+06
6e33d2d0,1.20849e+06
6e33d2db,1.45773e+06
6e33d2e1,1.28914e+06
6e33d2ea,1.07357e+06
6e33d2fa,1.1912e+06
6e33d2fe,1.26454e+06
6e33d309,1.31168e+06
6e33d314,1.17542e+06
6e33d31e,1.18256e+06
6e33d320,1.16227e+06
6e33d326,1.32732e+06
6e33d344,1.3336e+06
6e33d368,1.4392e+06
6e33d36e,1.51314e+06
6e33d376,1.10369e+06
6e33d381,1.42045e+06
6e33d38b,1.14946e+06
6e33d38d,1.46484e+06
6e33d38f,913471.0
6e33d393,1.32804e+06
6e33d399,1.25792e+06
6e33d3a2,1.46259e+06
6e33d3af,1.28311e+06
6e33d3cf,1.1402e+06
6e33d3d2,1.36807e+06
6e33d3d8,1.43108e+06
6e33d3ee,1.43487e+06
6e33d416,1.40658e+06
6e33d419,1.2742e+06
6e33d429,1.59409e+06
6e33d433,1.40041e+06
6e33d443,1.10628e+06
6e33d45f,1.4041e+06
6e33d461,1.08696e+06
6e33d46c,1.23137e+06
6e33d471,1.24113e+06
6e33d47c,1.43441e+06
6e33d47e,1.27072e+06
6e33d496,1.07817e+06
6e33d49b,1.13813e+06
6e33d4ad,1.56622e+06
6e33d4b3,1.18365e+06
6e33d4c4,1.17666e+06
6e33d4df,1.45466e+06
6e33d4f1,1.2097e+06
6e33d4fb,1.21099e+06
6e33d508,1.52962e+06
6e33d513,1.42665e+06
6e33d517,1.34497e+06
6e33d521,1.24628e+06
6e33d527,1.3523e+06
6e33d52e,1.3241e+06
6e33d536,1.32586e+06
6e33d560,1.21472e+06
6e33d56f,1.35213e+06
6e33d573,1.03889e+06
6e33d578,1.5622e+06
6e33d57a,1.351e+06
6e33d57d,1.44065e+06
6e33d589,1.06184e+06
6e33d598,1.30555e+06
6e33d5a5,1.41031e+06
6e33d5ad,1.44385e+06
6e33d5b2,1.30768e+06
6e33d5bf,1.39625e+06
6e33d5ce,1.45153e+06
6e33d5d4,1.24313e+06
6e33d5e2,1.2959e+06
6e33d5e5,1.32862e+06
6e33d607,1.54826e+06
6e33d60d,1.29104e+06
6e33d61c,1.37045e+06
6e33d623,769913.0
6e33d626,1.37289e+06
6e33d62e,990668.0
6e33d634,1.42852e+06
6e33d637,1.17944e+06
6e33d63d,1.43428e+06
6e33d64a,1.50276e+06
6e33d64e,1.41068e+06
6e33d673,1.24543e+06
6e33d681,1.40464e+06
6e33d685,1.47646e+06
6e33d687,1.23917e+06
6e33d68d,1.51819e+06
6e33d68f,1.28453e+06
6e33d6a2,1.06556e+06
6e33d6af,1.2927e+06
6e33d6b5,1.44613e+06
6e33d6c0,1.34748e+06
6e33d6cd,922439.0
6e33d6d3,1.34487e+06
6e33d6d6,1.40473e+06
6e33d6db,1.33068e+06
6e33d6e6,1.53065e+06
6e33d6ee,1.40572e+06
6e33d6f4,1.35559e+06
6e33d6fb,1.20625e+06
6e33d701,1.32556e+06
6e33d717,1.36125e+06
6e33d719,1.05769e+06
6e33d729,1.21024e+06
6e33d72e,1.34351e+06
6e33d744,1.39442e+06
6e33d756,1.14903e+06
6e33d761,1.46702e+06
6e33d76f,1.30503e+06
6e33d773,1.48168e+06
6e33d778,1.4535e+06
6e33d77e,1.41708e+06
6e33d797,1.34211e+06
6e33d79c,1.32599e+06
6e33d7a6,1.21891e+06
6e33d7c3,1.45358e+06
6e33d7e5,1.29762e+06
6e33d7e9,1.4442e+06
6e33d7ec,1.37419e+06
6e33d7ee,1.35098e+06
6e33d7f4,892559.0
6e33d7f7,1.25724e+06
6e33d801,1.3201e+06
6e33d80a,1.25299e+06
6e33d80c,1.26198e+06
6e33d822,1.27216e+06
6e33d827,1.34977e+06
6e33d829,1.35701e+06
6e33d82f,1.10648e+06
6e33d842,1.26269e+06
6e33d846,1.30622e+06
6e33d84d,1.33156e+06
6e33d851,1.2469e+06
6e33d856,1.20043e+06
6e33d85f,1.46814e+06
6e33d869,1.26111e+06
6e33d86b,1.22276e+06
6e33d86f,1.38738e+06
6e33d873,1.43336e+06
6e33d87b,1.33208e+06
6e33d87f,1.34694e+06
6e33d89b,1.26168e+06
6e33d8a3,1.13209e+06
6e33d8a6,1.53517e+06
6e33d8ab,962373.0
6e33d8bf,1.37356e+06
6e33d8d2,1.39372e+06
6e33d8d4,1.34781e+06
6e33d8d6,1.24227e+06
6e33d8ed,1.12559e+06
6e33d8f3,1.42529e+06
6e33d90a,1.18872e+06
6e33d911,1.28783e+06
6e33d934,1.1089e+06
6e33d938,1.1774e+06
6e33d94f,1.48646e+06
6e33d95d,1.58734e+06
6e33d964,1.25986e+06
6e33d967,1.48533e+06
6e33d96b,1.32249e+06
6e33d970,1.4211e+06
6e33d978,1.38761e+06
6e33d97e,989342.0
6e33d985,990513.0
6e33d991,1.31838e+06
6e33d9a4,1.47193e+06
6e33d9aa,1.00649e+06
6e33d9af,1.32889e+06
6e33d9b5,1.43478e+06
6e33d9c2,1.51523e+06
6e33d9ce,1.13944e+06
6e33d9eb,1.17407e+06
6e33d9f6,927851.0
6e33da06,1.45959e+06
6e33da08,1.36645e+06
6e33da0c,1.17307e+06
6e33da12,1.1793e+06
6e33da18,1.29275e+06
6e33da1e,1.43983e+06
6e33da49,1.15192e+06
6e33da4e,1.48696e+06
6e33da60,984949.0
6e33da65,1.30377e+06
6e33da75,1.16362e+06
6e33da81,1.11416e+06
6e33da93,1.41772e+06
6e33da9c,1.40787e+06
6e33daa9,1.20159e+06
6e33dab3,1.39481e+06
6e33dab8,1.24491e+06
6e33dabc,1.29525e+06
6e33dabe,1.3281e+06
6e33dac1,1.03924e+06
6e33dad7,963502.0
6e33daef,1.28535e+06
6e33daf4,1.38869e+06
6e33daf9,1.28128e+06
6e33dafb,1.23767e+06
6e33db06,1.17527e+06
6e33db12,1.30681e+06
6e33db18,1.54077e+06
6e33db2a,1.30931e+06
6e33db2e,1.4535e+06
6e33db38,1.31231e+06
6e33db41,1.39999e+06
6e33db49,979973.0
6e33db4b,1.45256e+06
6e33db54,1.42387e+06
6e33db58,1.15134e+06
6e33db5b,1.18208e+06
6e33db64,1.15369e+06
6e33db6a,1.28181e+06
6e33db6e,1.37287e+06
6e33db71,1.47228e+06
6e33db98,1.47243e+06
6e33db9c,1.49221e+06
6e33dba0,1.52214e+06
6e33dbaf,1.4662e+06
6e33dbbd,998081.0
6e33dbbf,1.4629e+06
6e33dbc5,1.13051e+06
6e33dbd8,1.60041e+06
6e33dbf7,1.23538e+06
6e33dc06,1.42396e+06
6e33dc0b,1.19696e+06
6e33dc0e,1.39554e+06
6e33dc1d,1.4543e+06
6e33dc23,1.27921e+06
6e33dc28,1.02853e+06
6e33dc2a,1.39406e+06
6e33dc32,1.34537e+06
6e33dc38,1.34004e+06
6e33dc41,1.50287e+06
6e33dc47,1.02472e+06
