House ID,Golden Grains
6e33da52,1373640.0
6e33da57,1214380.0
6e33da59,1381760.0
6e33da5e,1355590.0
6e33da60,984949.0
6e33da63,1410620.0
6e33da65,1303770.0
6e33da68,1426540.0
6e33da6d,1330470.0
6e33da6f,1514530.0
6e33da75,1163620.0
6e33da7a,1380170.0
6e33da7f,1392110.0
6e33da81,1114160.0
6e33da86,1110480.0
6e33da89,1198370.0
6e33da8e,1106470.0
6e33da93,1417720.0
6e33da95,1107730.0
6e33da99,1281950.0
6e33da9c,1407870.0
6e33daa2,1063040.0
6e33daa6,1463040.0
6e33daa9,1201590.0
6e33daaf,1324290.0
6e33dab1,1180330.0
6e33dab3,1394810.0
6e33dab8,1244910.0
6e33dabc,1295250.0
6e33dabe,1328100.0
6e33dac1,1039240.0
6e33dac5,1525550.0
6e33dac7,1099540.0
6e33dacd,1430810.0
6e33dad0,1465190.0
6e33dad4,1207240.0
6e33dad7,963502.0
6e33dada,1273020.0
6e33dadd,1244260.0
6e33dae1,1355640.0
6e33dae6,1228960.0
6e33dae9,1305880.0
6e33daef,1285350.0
6e33daf1,1222740.0
6e33daf4,1388690.0
6e33daf7,1273810.0
6e33daf9,1281280.0
6e33dafb,1237670.0
6e33db01,1348270.0
6e33db06,1175270.0
6e33db09,1295020.0
6e33db0d,1359230.0
6e33db0f,1483200.0
6e33db12,1306810.0
6e33db18,1540770.0
6e33db1d,1472430.0
6e33db22,1313430.0
6e33db28,1491090.0
6e33db2a,1309310.0
6e33db2e,1453500.0
6e33db34,1585870.0
6e33db38,1312310.0
6e33db3e,1266420.0
6e33db41,1399990.0
6e33db43,1486490.0
6e33db49,979973.0
6e33db4b,1452560.0
6e33db50,1007560.0
6e33db54,1423870.0
6e33db56,1191550.0
6e33db58,1151340.0
6e33db5b,1182080.0
6e33db61,1006830.0
6e33db64,1153690.0
6e33db66,1354200.0
6e33db6a,1281810.0
6e33db6e,1372870.0
6e33db71,1472280.0
6e33db75,1284520.0
6e33db79,1391000.0
6e33db7c,1241710.0
6e33db7f,1411740.0
6e33db82,1397800.0
6e33db87,1245010.0
6e33db8a,1337440.0
6e33db8f,1173720.0
6e33db93,1432060.0
6e33db98,1472430.0
6e33db9a,1218350.0
6e33db9c,1492210.0
6e33db9e,1334170.0
6e33dba0,1522140.0
6e33dba2,859408.0
6e33dba5,1508420.0
6e33dbab,1391280.0
6e33dbaf,1466200.0
6e33dbb1,1477640.0
6e33dbb7,1334450.0
6e33dbbd,998081.0
6e33dbbf,1462900.0
6e33dbc2,1350360.0
6e33dbc5,1130510.0
6e33dbcb,1254300.0
6e33dbcf,1191200.0
6e33dbd2,1202170.0
6e33dbd8,1600410.0
6e33dbdc,1499700.0
6e33dbe2,1529880.0
6e33dbe8,1481760.0
6e33dbee,1252120.0
6e33dbf2,1380310.0
6e33dbf4,1245710.0
6e33dbf7,1235380.0
6e33dbfc,1169890.0
6e33dc02,1456750.0
6e33dc06,1423960.0
6e33dc0b,1196960.0
6e33dc0e,1395540.0
6e33dc13,1276920.0
6e33dc17,888986.0
6e33dc1d,1454300.0
6e33dc21,1255250.0
6e33dc23,1279210.0
6e33dc28,1028530.0
6e33dc2a,1394060.0
6e33dc2d,1293490.0
6e33dc30,1264920.0
6e33dc32,1345370.0
6e33dc38,1340040.0
6e33dc3a,1378960.0
6e33dc3c,1331710.0
6e33dc3f,1451600.0
6e33dc41,1502870.0
6e33dc45,952574.0
6e33dc47,1024720.0
6e33dc4d,1155260.0
6e33dc52,1339860.0
6e33dc57,1429940.0
6e33dc5a,1211530.0
6e33dc60,1378670.0
6e33dc62,1092300.0
6e33dc65,1424080.0
6e33dc6b,1403700.0
6e33dc6e,1166870.0
6e33dc71,1247770.0
6e33dc77,1222740.0
6e33dc7d,1452890.0
6e33dc80,1317910.0
6e33dc84,1151470.0
6e33dc89,1373480.0
6e33dc8e,1512610.0
6e33dc93,1090940.0
6e33dc97,1371580.0
6e33dc9b,1364000.0
6e33dc9f,1406870.0
6e33dca4,1380520.0
6e33dca8,1481680.0
6e33dcae,1406700.0
6e33dcb3,1223880.0
6e33dcb7,1195200.0
6e33dcbb,1346960.0
6e33dcbd,1317180.0
6e33dcbf,1361310.0
6e33dcc2,1343190.0
6e33dcc8,1000600.0
6e33dccb,1337480.0
6e33dccd,1549080.0
6e33dcd2,1071210.0
6e33dcd8,1255010.0
6e33dcde,1174690.0
6e33dce3,1317560.0
6e33dce6,1243460.0
6e33dce9,1203870.0
6e33dced,1431960.0
6e33dcf2,1462320.0
6e33dcf5,1325510.0
6e33dcfb,1342780.0
6e33dd01,1291870.0
6e33dd03,1197960.0
6e33dd07,1461430.0
6e33dd0a,1062610.0
6e33dd0d,828105.0
6e33dd0f,1185990.0
6e33dd11,1402880.0
6e33dd13,1452670.0
6e33dd16,1226620.0
6e33dd1b,1341100.0
6e33dd1f,1307060.0
6e33dd25,1386160.0
6e33dd28,995667.0
6e33dd2e,1354760.0
6e33dd32,1274350.0
6e33dd37,1442440.0
6e33dd3a,1127860.0
6e33dd3f,1485490.0
6e33dd45,1302210.0
6e33dd4a,1431130.0
6e33dd50,1261740.0
6e33dd52,1470250.0
6e33dd58,1437910.0
6e33dd5d,1539670.0
6e33dd63,1519210.0
6e33dd66,1124220.0
6e33dd69,1284200.0
6e33dd6b,1374820.0
6e33dd6f,1279270.0
6e33dd73,1308370.0
6e33dd75,1389200.0
6e33dd7a,1295540.0
6e33dd7e,1429150.0
6e33dd84,1422290.0
6e33dd86,1421840.0
6e33dd8a,1407630.0
6e33dd8e,1316000.0
6e33dd92,1143980.0
6e33dd95,1322110.0
6e33dd9b,1239230.0
6e33dda1,1057990.0
6e33dda6,1006410.0
6e33dda9,1430120.0
6e33ddab,1474730.0
6e33ddb1,1360010.0
6e33ddb3,1459730.0
6e33ddb8,1519350.0
6e33ddbd,1329130.0
6e33ddc2,960334.0
6e33ddc4,1388090.0
6e33ddc7,1425540.0
6e33ddca,1368560.0
6e33ddce,1435970.0
6e33ddd0,878316.0
6e33ddd5,1529000.0
6e33ddda,1028600.0
6e33dddc,1376320.0
6e33ddde,1491220.0
6e33dde1,1300880.0
6e33dde7,1315740.0
6e33ddea,1481300.0
6e33ddf0,1092440.0
6e33ddf6,1371230.0
6e33ddf9,854642.0
6e33ddfc,1275760.0
6e33de00,1359490.0
6e33de02,966738.0
6e33de04,1183750.0
6e33de0a,1291630.0
6e33de0e,1501990.0
6e33de10,1200770.0
6e33de16,1384700.0
6e33de18,1258180.0
6e33de1d,1337910.0
6e33de22,1223110.0
6e33de24,1437110.0
6e33de2a,1323550.0
6e33de2f,1474530.0
6e33de35,1429180.0
6e33de3a,1339170.0
6e33de3e,1452620.0
6e33de42,1469840.0
6e33de47,1135220.0
6e33de4b,1562880.0
6e33de4e,1420050.0
6e33de54,898830.0
6e33de56,1591610.0
6e33de58,1053410.0
6e33de5a,1359820.0
6e33de5c,959267.0
6e33de61,1561160.0
6e33de65,1453370.0
6e33de6a,1250930.0
6e33de6e,1314700.0
6e33de70,1293320.0
6e33de76,1360540.0
6e33de7b,952560.0
6e33de80,1479000.0
6e33de85,1437400.0
6e33de88,993966.0
6e33de8e,1435000.0
6e33de91,1498030.0
6e33de95,1240510.0
6e33de97,1459730.0
6e33de9b,1515860.0
6e33dea1,1359460.0
6e33dea5,1156180.0
6e33dea8,973884.0
6e33deaa,1195320.0
6e33dead,1111430.0
6e33deb3,1427020.0
6e33deb9,1121090.0
6e33debd,1463450.0
6e33dec1,1090160.0
6e33dec4,1537500.0
6e33dec9,1224570.0
6e33decc,1447550.0
6e33ded2,1374560.0
6e33ded7,1500400.0
6e33dedb,1294870.0
6e33dede,1535640.0
6e33dee2,1354560.0
6e33dee6,1159110.0
6e33deec,1349510.0
6e33def0,1439040.0
6e33def6,921658.0
6e33def8,1351660.0
6e33defc,1362340.0
6e33df02,1419470.0
6e33df04,1398940.0
6e33df07,1356660.0
6e33df0c,1258540.0
6e33df0f,1445840.0
6e33df14,1531810.0
6e33df19,1308630.0
6e33df1f,1304770.0
6e33df25,1393280.0
6e33df29,1302170.0
6e33df2e,1360380.0
6e33df33,1444380.0
6e33df35,1176760.0
6e33df39,1222350.0
6e33df3d,835247.0
6e33df41,1497250.0
6e33df45,993458.0
6e33df4a,1366270.0
6e33df4e,1446570.0
6e33df54,1315700.0
6e33df58,1207040.0
6e33df5c,924916.0
6e33df62,1313710.0
6e33df64,1456760.0
6e33df68,1308320.0
6e33df6d,1194930.0
6e33df72,1397390.0
6e33df77,1184870.0
6e33df7a,1104920.0
6e33df7e,1142540.0
6e33df82,1497320.0
6e33df85,1294680.0
6e33df88,1319210.0
6e33df8c,1494920.0
6e33df92,1231570.0
6e33df94,1264690.0
6e33df99,1372920.0
6e33df9c,1343390.0
6e33df9e,1490550.0
6e33dfa4,1216940.0
6e33dfa6,1194050.0
6e33dfab,1285700.0
6e33dfae,1474260.0
6e33dfb2,1342510.0
6e33dfb6,1467550.0
6e33dfb8,1426600.0
6e33dfba,1190340.0
6e33dfbc,1350900.0
6e33dfbe,1463120.0
6e33dfc4,1362520.0
6e33dfc9,1448900.0
6e33dfcc,831164.0
6e33dfd2,1316290.0
6e33dfd4,1400260.0
6e33dfd7,1332730.0
6e33dfdd,1143570.0
6e33dfe1,1258430.0
6e33dfe3,1110340.0
6e33dfe6,1575330.0
6e33dfeb,1301310.0
6e33dfee,993022.0
6e33dff4,1029630.0
6e33dffa,1228380.0
6e33e000,1403310.0
6e33e004,1359870.0
6e33e008,829833.0
6e33e00a,1134290.0
6e33e00f,1238300.0
6e33e014,1349870.0
6e33e019,1412910.0
6e33e01d,1323920.0
6e33e01f,1433100.0
6e33e023,1359180.0
6e33e027,1302940.0
6e33e02a,1320130.0
6e33e02c,1145010.0
6e33e032,1471320.0
6e33e034,1044070.0
6e33e038,1439460.0
6e33e03c,1436340.0
6e33e041,1205680.0
6e33e044,1493260.0
6e33e047,1166830.0
6e33e049,1508880.0
6e33e04c,1310610.0
6e33e04e,1299180.0
6e33e054,982552.0
6e33e057,1344500.0
6e33e05a,1421450.0
6e33e060,1242890.0
6e33e065,1179080.0
6e33e06a,1123000.0
6e33e06c,1434680.0
6e33e071,1505150.0
6e33e075,1433150.0
6e33e07a,1075650.0
6e33e07c,1241790.0
6e33e082,1194150.0
6e33e088,1408720.0
6e33e08d,1449710.0
6e33e093,1477050.0
6e33e097,1143560.0
6e33e09d,1272600.0
6e33e09f,1170000.0
6e33e0a4,1420020.0
6e33e0a9,1207970.0
6e33e0ad,868563.0
6e33e0af,1378840.0
6e33e0b2,1193170.0
6e33e0b6,1404200.0
6e33e0ba,936328.0
6e33e0bf,1280280.0
6e33e0c1,1275770.0
6e33e0c4,1226020.0
6e33e0c8,1173540.0
6e33e0cc,1540440.0
6e33e0d0,1339670.0
6e33e0d2,1327970.0
6e33e0d7,1376010.0
6e33e0dd,1349950.0
6e33e0e1,1581600.0
6e33e0e7,1306960.0
6e33e0ec,926594.0
6e33e0f0,1255600.0
6e33e0f6,1434500.0
6e33e0fb,1476500.0
6e33e0fd,1202390.0
6e33e100,927238.0
6e33e103,1063080.0
6e33e107,1220110.0
6e33e10b,1148190.0
6e33e10e,1380890.0
6e33e112,1349400.0
6e33e118,1424950.0
6e33e11b,1294490.0
6e33e121,1475690.0
